time,der_p,der_T
0.3179999887943268,-58.02864273887826,-0.9583784361892492
0.3199999928474426,-61.43008663769774,-1.0559076925241677
0.32199999690055847,-64.24986459569891,-1.151680034546417
0.3240000009536743,-66.49549708483721,-1.2457048944663969
0.32600000500679016,-68.17450452815137,-1.3379917036769324
0.328000009059906,-69.29440729978046,-1.428549892753135
0.33000001311302185,-69.86272572492555,-1.517388891452589
0.3319999873638153,-69.88698373464865,-1.6045168430828043
0.33399999141693115,-69.37470218591034,-1.6899457722981626
0.335999995470047,-68.33339686084844,-1.773683795363998
0.33799999952316284,-66.77058788904515,-1.855740338768197
0.3400000035762787,-64.6937953512014,-1.9361248281810994
0.34200000762939453,-62.11053927912451,-2.014846688455802
0.3440000116825104,-59.02834177825355,-2.091915380668212
0.34599998593330383,-55.45479944850922,-2.1673395617021325
0.3479999899864197,-51.39730562457555,-2.241130553439441
0.3499999940395355,-46.863429732292275,-2.313296641000501
0.35199999809265137,-41.860691540324524,-2.383847244826592
0.3540000021457672,-36.396610767911625,-2.452791784534145
0.35600000619888306,-30.478707085012502,-2.520139678914501
0.3580000102519989,-24.114500112314317,-2.5859003459342316
0.36000001430511475,-17.31150942107911,-2.6500832027352104
0.3619999885559082,-10.07736550769198,-2.712696744246594
0.36399999260902405,-2.419372154350185,-2.7737522518965916
0.3659999966621399,5.654846611506628,-2.83325819566432
0.36800000071525574,14.137771415852058,-2.891223989392877
0.3700000047683716,23.021882933874053,-2.947659046100538
0.3720000088214874,32.299661890188645,-3.002572777981149
0.37400001287460327,41.96358905861996,-3.0559745964041896
0.37599998712539673,52.00599283328722,-3.107873149703515
0.3779999911785126,62.41965347078349,-3.1582793942002043
0.3799999952316284,73.19690504982032,-3.2072019542605177
0.38199999928474426,84.33022854135857,-3.254650237956418
0.3840000033378601,95.81210496578865,-3.300633652535316
0.38600000739097595,107.63501539271431,-3.345161604420534
0.3880000114440918,119.79144094094715,-3.388243499211355
0.38999998569488525,132.27367438504422,-3.429888131778415
0.3919999897480011,145.0745690401227,-3.4701061470786976
0.39399999380111694,158.18642258089596,-3.5089063169970873
0.3959999978542328,171.60171632334402,-3.546298043836605
0.39800000190734863,185.3129316327146,-3.5822907290760035
0.4000000059604645,199.3125499235598,-3.6168937733702715
0.4020000100135803,213.59305265961308,-3.650116576550693
0.40400001406669617,228.14692135390607,-3.6819685376244013
0.4059999883174896,242.9664147948323,-3.7124586105285187
0.40799999237060547,258.0444563483931,-3.741597101192727
0.4099999964237213,273.3733088067986,-3.7693929416897705
0.41200000047683716,288.9454538801715,-3.795855527731937
0.414000004529953,304.753373327748,-3.8209942542080837
0.41600000858306885,320.78954895805003,-3.844818515183683
0.4180000126361847,337.04646262888184,-3.867337703900353
0.41999998688697815,353.5163492723248,-3.8885609061288147
0.421999990940094,370.1921817851366,-3.908498145856634
0.42399999499320984,387.06619831918636,-3.9271584879701646
0.4259999990463257,404.130880929112,-3.944551322417973
0.42800000309944153,421.3787117188699,-3.96068603832479
0.4300000071525574,438.8021728415419,-3.975572023992476
0.4320000112056732,456.3937464994269,-3.9892186668993244
0.4339999854564667,474.1456492576393,-4.001635177795211
0.4359999895095825,492.0508925650006,-4.012831312441298
0.43799999356269836,510.10169542201834,-4.022816261683387
0.4399999976158142,528.2905402277852,-4.031599409707814
0.44200000166893005,546.6099094307955,-4.039190139877751
0.4440000057220459,565.0522855285967,-4.045597834733045
0.44600000977516174,583.6101510679839,-4.050831875991441
0.4480000138282776,602.275988644999,-4.054901644547253
0.44999998807907104,621.0420005546866,-4.057816485595391
0.4519999921321869,639.9012288627472,-4.059585865138122
0.45399999618530273,658.8458774035146,-4.060219109585674
0.4560000002384186,677.8684289697337,-4.059725596541452
0.4580000042915344,696.961366403329,-4.058114702786651
0.46000000834465027,716.1171725954521,-4.055395804279497
0.4620000123977661,735.3283304863329,-4.0515782761558725
0.46399998664855957,754.5870357655976,-4.046671573914967
0.4659999907016754,773.886345526754,-4.0406849246979455
0.46799999475479126,793.218456214534,-4.0336277661979665
0.4699999988079071,812.5758509659419,-4.025509470261063
0.47200000286102295,831.9510129670361,-4.016339407911379
0.4740000069141388,851.3364254530873,-4.00612694935017
0.47600001096725464,870.7245717085186,-3.9948814639575287
0.4779999852180481,890.10764630586,-3.982612510694491
0.47999998927116394,909.4787103892872,-3.969329091532085
0.4819999933242798,928.8299585022814,-3.955040748604001
0.48399999737739563,948.1538741258046,-3.9397568480010876
0.4860000014305115,967.44294079018,-3.923486754992617
0.4880000054836273,986.6896420745397,-3.9062398340255022
0.49000000953674316,1005.886461607426,-3.8880254487249526
0.492000013589859,1025.0258830663506,-3.868852961894535
0.49399998784065247,1044.1001064672487,-3.8487320423666413
0.4959999918937683,1063.1021841427741,-3.827671451526889
0.49799999594688416,1082.0243151837979,-3.80568084249716
0.5,1100.8589834644413,-3.782769574793831
0.5019999742507935,1119.598394410248,-3.7589473688375903
0.5040000081062317,1138.2358674862774,-3.734222497323111
0.5059999823570251,1156.7627760021455,-3.7086057908079466
0.5080000162124634,1175.1727081831236,-3.6821050788138545
0.5099999904632568,1193.4570509991768,-3.654731296102569
0.5120000243186951,1211.6093783155807,-3.6264921658213507
0.5139999985694885,1229.6210925547255,-3.5973987247053603
0.515999972820282,1247.4852213044896,-3.5674594965388318
0.5180000066757202,1265.1947746078463,-3.5366829034579084
0.5199999809265137,1282.741181425457,-3.5050801309753292
0.5220000147819519,1300.11797188307,-3.4726586460615287
0.5239999890327454,1317.3165948734322,-3.4394297306290214
0.5260000228881836,1334.330559890524,-3.405400753078702
0.527999997138977,1351.1513375510049,-3.370583089493286
0.5299999713897705,1367.771922644975,-3.3349850843863145
0.5320000052452087,1384.1852861462792,-3.2986149884247897
0.5339999794960022,1400.3829346167229,-3.2614843147673214
0.5360000133514404,1416.3583181323559,-3.223600195144286
0.5379999876022339,1432.1029694582953,-3.184974231314471
0.5400000214576721,1447.6103117676093,-3.1456134642388767
0.5419999957084656,1462.8719058205816,-3.1055295820482636
0.5440000295639038,1477.8811460954385,-3.0647295371626075
0.5460000038146973,1492.6296231393007,-3.0232251018574496
0.5479999780654907,1507.1102734472388,-2.9810244102162073
0.550000011920929,1521.3160016352126,-2.9381355124998696
0.5519999861717224,1535.2384462897712,-2.8945703030257595
0.5540000200271606,1548.8709223138226,-2.8503355226046714
0.5559999942779541,1562.2051025599437,-2.805443144132469
0.5580000281333923,1575.2342669653995,-2.759899827672915
0.5600000023841858,1587.950124440284,-2.713717622474595
0.5619999766349792,1600.3455535969495,-2.6669045145460055
0.5640000104904175,1612.4133948978865,-2.61946841386447
0.5659999847412109,1624.1454146986764,-2.5714214800348483
0.5680000185966492,1635.534797684327,-2.5227701809906886
0.5699999928474426,1646.5733507470266,-2.4735267471267584
0.5720000267028809,1657.2542173355691,-2.423697573418758
0.5740000009536743,1667.5692466702124,-2.373294958826724
0.5759999752044678,1677.5112485067248,-2.3223267549191706
0.578000009059906,1687.0729881805537,-2.270800745019512
0.5799999833106995,1696.2463817631171,-2.218729326765388
0.5820000171661377,1705.024461774581,-2.166118722469821
0.5839999914169312,1713.3991910933146,-2.11298139277687
0.5860000252723694,1721.3635547328422,-2.0593234948255414
0.5879999995231628,1728.9095641700026,-2.0051575500430614
0.5899999737739563,1736.0299493304801,-1.9504912891834119
0.5920000076293945,1742.7173894496145,-1.8953323825374624
0.593999981880188,1748.9639722605348,-1.8396934385391526
0.5960000157356262,1754.7625561726022,-1.78358046111956
0.5979999899864197,1760.1052819959104,-1.7270061139396284
0.6000000238418579,1764.984954362993,-1.6699763435362387
0.6019999980926514,1769.3937689524755,-1.6125038665757787
0.6039999723434448,1773.3243648872035,-1.5545963066156914
0.6060000061988831,1776.7693243298336,-1.4962612345277595
0.6079999804496765,1779.7209286199152,-1.4375114423207076
0.6100000143051147,1782.1718401111123,-1.3783527427666449
0.6119999885559082,1784.1143994897152,-1.3187979753274928
0.6140000224113464,1785.5412090627499,-1.2588529031558597
0.6159999966621399,1786.4446706547205,-1.1985304109461827
0.6179999709129333,1786.8173216133255,-1.1378380286689316
0.6200000047683716,1786.6516360564588,-1.0767832413807978
0.621999979019165,1785.9401108738946,-1.01537899746226
0.6240000128746033,1784.675190419625,-0.9536309457317725
0.6259999871253967,1782.849437199728,-0.8915520742531987
0.628000020980835,1780.4552292520289,-0.8291479899959919
0.6299999952316284,1777.4851964901445,-0.7664317184881366
0.6320000290870667,1773.9316488445002,-0.7034088270691864
0.6340000033378601,1769.7872854274492,-0.6400923765128171
0.6359999775886536,1765.044496610997,-0.576489796447574
0.6380000114440918,1759.695601476804,-0.5126084815734171
0.6399999856948853,1753.7334062932205,-0.44846154137351635
0.6420000195503235,1747.150042886248,-0.3840544538184586
0.6439999938011169,1739.938391200832,-0.3194003580923349
0.6460000276565552,1732.090508686445,-0.25450470029971717
0.6480000019073486,1723.5993507558046,-0.1893806471084114
0.6499999761581421,1714.4571809279682,-0.12403556563572582
0.6520000100135803,1704.6561851626848,-0.05847679583155463
0.6539999842643738,1694.1894354320593,0.00728245856722165
0.656000018119812,1683.0487954085688,0.07323682142120314
0.6579999923706055,1671.2274170097958,0.1393730670511284
0.6600000262260437,1658.7170832628676,0.2056858434245592
0.6620000004768372,1645.5110278217953,0.27216190513568206
0.6639999747276306,1631.601376382024,0.33879393399651314
0.6660000085830688,1616.9801708109135,0.40557463123014437
0.6679999828338623,1601.6407707247959,0.4724907259948603
0.6700000166893005,1585.5747497021089,0.5395369168316354
0.671999990940094,1568.7755535731926,0.6066999187101665
0.6740000247955322,1551.2346690024879,0.6739744465240495
0.6759999990463257,1532.9456298252908,0.741347203268923
0.6779999732971191,1513.9004129431,0.8088109061124703
0.6800000071525574,1494.0909051610606,0.8763582838820179
0.6819999814033508,1473.51077567925,0.9439760257633985
0.6840000152587891,1452.1512860423554,1.0116588778436524
0.6859999895095825,1430.0061979327327,1.0793935228689238
0.6880000233650208,1407.0666797127672,1.1471747155294834
0.6899999976158142,1383.3265873379737,1.2149891343449608
0.6919999718666077,1358.7777379462482,1.2828295182737692
0.6940000057220459,1333.4118523110187,1.3506886101870488
0.6959999799728394,1307.2229311546557,1.4185530864134306
0.6980000138282776,1280.2019020494336,1.4864177134688203
0.699999988079071,1252.3428644679655,1.5542691689864685
0.7020000219345093,1252.339416709733,1.5542146973147162
0.7039999961853027,1252.3361377889216,1.5541598255227829
0.7059999704360962,1252.3328590576014,1.554104956681853
0.7080000042915344,1252.3295804180643,1.5540500891566627
0.7099999785423279,1252.3263020657187,1.553995226217329
0.7120000123977661,1252.323023805149,1.5539403645935468
0.7139999866485596,1252.3197458317456,1.5538855075550981
0.7160000205039978,1252.3164679501128,1.5538306518320217
0.7179999947547913,1252.313190355618,1.5537758006937452
0.7200000286102295,1252.309912852893,1.5537209508706735
0.722000002861023,1252.306635637279,1.5536661056318728
0.7239999771118164,1252.303358611092,1.5536112633425057
0.7260000109672546,1252.3000816766653,1.5535564223680678
0.7279999852180481,1252.2968050293123,1.5535015859771166
0.7300000190734863,1252.293528473718,1.5534467509009273
0.7319999933242798,1252.2902522051672,1.5533919204076871
0.734000027179718,1252.28697602837,1.5533370912290276
0.7360000014305115,1252.2837001385938,1.553282266632801
0.7379999756813049,1252.2804244381864,1.5532274449847623
0.7400000095367432,1252.277148829531,1.5531726246510538
0.7419999837875366,1252.2738735078526,1.5531178088989754
0.7440000176429749,1252.270598277918,1.5530629944610386
0.7459999918937683,1252.2673233349344,1.5530081846042056
0.7480000257492065,1252.2640484836938,1.5529533760613488
0.75,1252.2607739193772,1.5528985720990665
0.7519999742507935,1252.2574995443797,1.5528437710837517
0.7540000081062317,1252.2542252611154,1.5527889713821368
0.7559999823570251,1252.2509512647375,1.5527341762603137
0.7580000162124634,1252.247677360089,1.5526793824520158
0.7599999904632568,1252.2444037423002,1.5526245932229807
0.7620000243186951,1252.2411302162366,1.5525698053072945
0.7639999985694885,1252.237856977007,1.5525150219703474
0.765999972820282,1252.23458392704,1.552460241579128
0.7680000066757202,1252.2313109687955,1.5524054625010046
0.7699999809265137,1252.228038297342,1.55235068800082
0.7720000147819519,1252.2247657176063,1.5522959148135516
0.7739999890327454,1252.2214934246344,1.5522411462036938
0.7760000228881836,1252.2182212233743,1.5521863789065713
0.777999997138977,1252.2149493088543,1.5521316161863419
0.7799999713897705,1252.211677583546,1.5520768564106175
0.7820000052452087,1252.2084059499446,1.5520220979473687
0.7839999794960022,1252.2051346030416,1.5519673440602173
0.7860000133514404,1252.2018633478388,1.5519125914853562
0.7879999876022339,1252.1985923793106,1.5518578434860744
0.7900000214576721,1252.1953215024812,1.551803096798915
0.7919999957084656,1252.192050912297,1.5517483546868
0.7940000295639038,1252.1887804138041,1.5516936138866217
0.7960000038146973,1252.1855102019342,1.5516388776609735
0.7979999780654907,1252.182240179206,1.551584144378249
0.800000011920929,1252.178970248166,1.551529412407207
0.8019999861717224,1252.1757006037067,1.5514746850098984
0.8040000200271606,1252.172431050928,1.5514199589240865
0.8059999942779541,1252.169161784705,1.5513652374114857
0.8080000281333923,1252.1658926101597,1.5513105172102095
0.8100000023841858,1252.1626237221437,1.5512558015816198
0.8119999766349792,1252.1593550232137,1.5512010888947187
0.8140000104904175,1252.1560864159596,1.5511463775188916
0.8159999847412109,1252.1528180951916,1.551091670714951
0.8180000185966492,1252.149549866095,1.5510369652219071
0.8199999928474426,1252.1462819234557,1.5509822643002191
0.8220000267028809,1252.1430140724838,1.5509275646892522
0.8240000009536743,1252.139746507945,1.5508728696491205
0.8259999752044678,1252.1364791324422,1.5508181775494616
0.828000009059906,1252.1332118485973,1.5507634867602507
0.8299999833106995,1252.129944851148,1.550708800541094
0.8320000171661377,1252.126677945352,1.5506541156322091
0.8339999914169312,1252.1234113259245,1.5505994352928505
0.8360000252723694,1252.12014479815,1.5505447562635997
0.8379999995231628,1252.1168785567133,1.5504900818033367
0.8399999737739563,1252.1136125042603,1.550435410282324
0.8420000076293945,1252.1103465434535,1.5503807400711527
0.843999981880188,1252.1070808689456,1.550326074428185
0.8460000157356262,1252.1038152860788,1.5502714100948822
0.8479999899864197,1252.1005499894875,1.5502167503292663
0.8500000238418579,1252.0972847845342,1.550162091873142
0.8519999980926514,1252.0940198658277,1.5501074379841733
0.8539999723434448,1252.0907551360503,1.5500527870332252
0.8560000061988831,1252.087490497901,1.5499981373914955
0.8579999804496765,1252.0842261459627,1.5499434923161446
0.8600000143051147,1252.080961885649,1.5498888485498388
0.8619999885559082,1252.0776979115194,1.5498342093493847
0.8640000224113464,1252.074434029012,1.5497795714578075
0.8659999966621399,1252.07117043266,1.5497249381315499
0.8679999709129333,1252.0679070251808,1.5496703077420813
0.8700000047683716,1252.0646437093192,1.5496156786612287
0.871999979019165,1252.0613806795739,1.5495610541449125
0.8740000128746033,1252.0581177414408,1.549506430937035
0.8759999871253967,1252.0548550893964,1.5494518122931646
0.878000020980835,1252.0515925289599,1.5493971949575573
0.8799999952316284,1252.0483302545867,1.549342582185437
0.8820000290870667,1252.0450680718182,1.5492879707214058
0.8840000033378601,1252.0418061750863,1.5492333638203377
0.8859999775886536,1252.0385444671585,1.5491787598544824
0.8880000114440918,1252.0352828508294,1.5491241571964558
0.8899999856948853,1252.0320215204968,1.5490695591006025
0.8920000195503235,1252.028760281757,1.5490149623123977
0.8939999938011169,1252.0254993289866,1.5489603700858412
0.8960000276565552,1252.0222384678084,1.5489057791667686
0.8980000019073486,1252.0189778925742,1.5488511928088216
0.8999999761581421,1252.0157175060883,1.5487966093848589
0.9020000100135803,1252.0124572111902,1.548742027268122
0.9039999842643738,1252.0091972021937,1.5486874497117193
0.906000018119812,1252.0059372847793,1.5486328734623622
0.9079999923706055,1252.002677653239,1.548578301772813
0.9100000262260437,1251.999418113276,1.5485237313901314
0.9120000004768372,1251.9961588591611,1.5484691655667355
0.9139999747276306,1251.9928997937466,1.5484146026761152
0.9160000085830688,1251.9896408199043,1.5483600410921077
0.9179999828338623,1251.9863821318688,1.5483054840665922
0.9200000166893005,1251.9831235354009,1.5482509283475114
0.921999990940094,1251.9798652247157,1.548196377186408
0.9240000247955322,1251.9766070055937,1.5481418273315648
0.9259999990463257,1251.973349072228,1.5480872820341742
0.9279999732971191,1251.9700913275094,1.5480327396683384
0.9300000071525574,1251.9668336743441,1.547978198608491
0.9319999814033508,1251.9635763068977,1.5479236621053174
0.9340000152587891,1251.960319031002,1.5478691269079607
0.9359999895095825,1251.9570620407997,1.547814596266758
0.9380000233650208,1251.9538051421412,1.5477600669311895
0.9399999976158142,1251.950548529152,1.5477055421512587
0.9419999718666077,1251.9472921047495,1.547651020301642
0.9440000057220459,1251.9440357718918,1.5475964997574196
0.9459999799728394,1251.940779724658,1.5475419837680318
0.9480000138282776,1251.937523768963,1.5474874690838587
0.949999988079071,1251.9342680988643,1.5474329589539948
0.9520000219345093,1251.931012520299,1.547378450129167
0.9539999961853027,1251.9277572273072,1.5473239458581356
0.9559999704360962,1251.924502122852,1.5472694445162078
0.9580000042915344,1251.921247109925,1.5472149444790586
0.9599999785423279,1251.9179923825304,1.5471604489949167
0.9620000123977661,1251.9147377466581,1.5471059548153736
0.9639999866485596,1251.9114833962904,1.54705146518831
0.9660000205039978,1251.908228728456,1.5469969744288772
0.9679999947547913,1251.904974280109,1.5469424878281426
0.9700000286102295,1251.901719921894,1.5468880025233307
0.972000002861023,1251.8984658477716,1.5468335217617784
0.9739999771118164,1251.8952119607463,1.54677904391951
0.9760000109672546,1251.8919581638488,1.5467245673729062
0.9779999852180481,1251.8887046510047,1.54667009536878
0.9800000190734863,1251.885451228282,1.5466156246601386
0.9819999933242798,1251.8821980895896,1.5465611584934642
0.984000027179718,1251.878945041013,1.5465066936220935
0.9860000014305115,1251.8756922764383,1.546452233292161
0.9879999756813049,1251.8724396989105,1.5463977758803022
0.9900000095367432,1251.8691872114937,1.546343319763491
0.9919999837875366,1251.8659350080413,1.5462888681873401
0.9940000176429749,1251.8626828946938,1.546234417906058
0.9959999918937683,1251.8594310652868,1.5461799721649203
0.9980000257492065,1251.8561793259805,1.5461255277184776
1.0,1251.8529278705853,1.5460710878116484
